Transaction ID,Customer ID,Purchase Date,Age,Gender,Location,Online/Offline,Online Store,Category,Item Purchased,Brand,Color,Size,Quantity,Purchase Amount (₹),Discount (%),Festival/Sale,Shipping Charge (₹),Delivery Speed,Delivery Time (Days),Subscription Status,Payment Method,Review Rating,Return Status,Previous Purchases,season,age_group
TXN508302,CUST002480,2023-10-29,64,Female,Delhi,Online,Nykaa,Accessories,Cap,Wildcraft,White,Free Size,3,3096,9,Standard Day,60,Same Day,0,No,UPI,3,Not Returned,13,post-monsoon,Adult
TXN508707,CUST002591,2023-10-29,62,Female,Pune,Online,Myntra,Clothing,Kurta,FabIndia,Grey,XS,1,4732,15,Standard Day,40,Standard,7,No,Cash on Delivery,3,Returned,10,post-monsoon,Adult
TXN509913,CUST000268,2023-10-29,55,Male,Visakhapatnam,Online,Ajio,Footwear,Sneakers,Puma,Navy,11,1,15611,9,Standard Day,0,Standard,7,No,Debit Card,3,Not Returned,26,post-monsoon,Adult
TXN501630,CUST002974,2023-10-30,58,Male,Bhubaneswar,Online,Flipkart,Footwear,Sandals,Bata,White,10,1,356,19,Diwali Sale,40,Express,1,Yes,UPI,3,Returned,0,post-monsoon,Adult
TXN501792,CUST001753,2023-10-30,40,Female,Surat,Online,Flipkart,Footwear,Running Shoes,Adidas,Grey,8,2,18868,2,Standard Day,0,Standard,4,Yes,Credit Card,4,Not Returned,0,post-monsoon,Adult
TXN504348,CUST001014,2023-10-30,47,Female,Chennai,Online,Myntra,Footwear,Slippers,Bata,Navy,11,1,560,0,Standard Day,0,Standard,4,Yes,Debit Card,3,Not Returned,4,post-monsoon,Adult
TXN504426,CUST001581,2023-10-30,22,Male,Delhi,Offline,In-Store Purchase,Footwear,Sneakers,Puma,White,6,1,7073,23,In-Store Festival Offer,0,N/A (Offline),0,No,Debit Card,4,Not Returned,3,post-monsoon,Young Adult
TXN504557,CUST000128,2023-10-30,38,Female,Indore,Online,Nykaa,Clothing,Kurta,FabIndia,Grey,S,2,5152,3,Standard Day,0,Express,1,Yes,Credit Card,4,Not Returned,3,post-monsoon,Adult
TXN505820,CUST001270,2023-10-30,27,Female,Jaipur,Online,Myntra,Clothing,Shorts,Nike,Grey,S,3,5827,6,Standard Day,0,Express,2,No,UPI,5,Not Returned,5,post-monsoon,Adult
TXN506314,CUST000520,2023-10-30,55,Male,Nagpur,Online,Ajio,Clothing,Kurta,FabIndia,Beige,XXL,1,3585,4,Standard Day,0,Same Day,0,No,UPI,4,Not Returned,9,post-monsoon,Adult
TXN508154,CUST002157,2023-10-30,57,Male,Indore,Online,Ajio,Footwear,Heels,Max,White,6,2,2676,3,Standard Day,0,Standard,7,No,Debit Card,3,Not Returned,10,post-monsoon,Adult
TXN501085,CUST000257,2023-10-31,55,Female,Lucknow,Online,Ajio,Footwear,Slippers,Max,Green,7,1,339,0,Standard Day,0,Standard,7,Yes,UPI,3,Not Returned,5,post-monsoon,Adult
TXN501495,CUST002093,2023-10-31,40,Female,Lucknow,Online,Amazon,Footwear,Running Shoes,Adidas,Black,7,1,18830,10,Standard Day,0,Standard,7,No,Cash on Delivery,2,Returned,16,post-monsoon,Adult
TXN501863,CUST002639,2023-10-31,39,Female,Mumbai,Online,Flipkart,Clothing,Shirt,Allen Solly,Red,M,1,2423,9,Standard Day,60,Standard,4,No,UPI,4,Returned,12,post-monsoon,Adult
TXN504354,CUST003140,2023-10-31,35,Female,Bangalore,Online,Meesho,Accessories,Backpack,Fastrack,Blue,Free Size,1,3094,1,Standard Day,40,Standard,4,No,UPI,4,Not Returned,4,post-monsoon,Adult
TXN506037,CUST002464,2023-10-31,54,Female,Jaipur,Online,Ajio,Clothing,Dress,Levis,Grey,M,1,2221,6,Standard Day,40,Standard,6,No,Debit Card,3,Not Returned,5,post-monsoon,Adult
TXN506560,CUST002209,2023-10-31,43,Female,Delhi,Online,Nykaa,Clothing,Hoodie,HRX,Grey,XS,1,2641,2,Standard Day,60,Standard,6,No,UPI,1,Returned,1,post-monsoon,Adult
TXN506571,CUST003029,2023-10-31,49,Female,Chennai,Online,Myntra,Clothing,Jacket,Puma,Beige,XL,1,5993,11,Standard Day,60,Express,1,No,Debit Card,3,Not Returned,3,post-monsoon,Adult
TXN507397,CUST001045,2023-10-31,40,Female,Nagpur,Online,Flipkart,Footwear,Slippers,Hush Puppies,Grey,8,2,1893,0,Standard Day,60,Same Day,0,No,UPI,4,Not Returned,14,post-monsoon,Adult
TXN507493,CUST002997,2023-10-31,31,Male,Bhubaneswar,Online,Nykaa,Accessories,Socks,Levis,Navy,Free Size,1,453,11,Standard Day,60,Express,1,No,Credit Card,4,Returned,21,post-monsoon,Adult
TXN509229,CUST001623,2023-10-31,30,Female,Pune,Online,Meesho,Footwear,Running Shoes,Puma,Green,7,1,3004,7,Standard Day,0,Same Day,0,No,Cash on Delivery,5,Not Returned,0,post-monsoon,Adult
TXN509434,CUST003175,2023-10-31,47,Male,Chennai,Online,Amazon,Clothing,T-shirt,Nike,Beige,XXL,1,2272,8,Standard Day,40,Standard,5,No,Debit Card,4,Not Returned,14,post-monsoon,Adult
TXN509662,CUST000154,2023-10-31,37,Other,Pune,Online,Ajio,Footwear,Sneakers,HRX,Beige,9,1,8217,31,Diwali Sale,0,Standard,4,Yes,Credit Card,3,Not Returned,59,post-monsoon,Adult
TXN509914,CUST003443,2023-10-31,58,Female,Bangalore,Online,Meesho,Clothing,Kurta,Biba,Black,XS,2,1853,5,Standard Day,40,Standard,4,No,Wallet,4,Not Returned,5,post-monsoon,Adult
TXN500168,CUST000483,2023-11-01,34,Female,Patna,Online,Nykaa,Footwear,Sandals,Zara,White,6,3,12344,9,Standard Day,40,Same Day,0,No,Debit Card,4,Not Returned,30,post-monsoon,Adult
TXN501648,CUST002415,2023-11-01,49,Male,Gurgaon,Online,Myntra,Footwear,Boots,Max,Grey,10,1,3255,14,Standard Day,60,Standard,6,No,Wallet,2,Returned,3,post-monsoon,Adult
TXN501736,CUST001790,2023-11-01,40,Male,Noida,Online,Meesho,Footwear,Sandals,Zara,Brown,7,3,4352,14,Standard Day,40,Express,2,No,UPI,4,Not Returned,21,post-monsoon,Adult
TXN501809,CUST000036,2023-11-01,61,Male,Kochi,Offline,In-Store Purchase,Footwear,Running Shoes,Puma,Blue,11,2,26524,14,In-Store Festival Offer,0,N/A (Offline),0,Yes,Debit Card,5,Not Returned,3,post-monsoon,Adult
TXN503511,CUST000219,2023-11-01,29,Female,Ahmedabad,Online,Myntra,Footwear,Sneakers,HRX,Brown,8,1,2642,6,Standard Day,99,Same Day,0,No,UPI,3,Not Returned,47,post-monsoon,Adult
TXN503833,CUST000550,2023-11-01,64,Male,Lucknow,Offline,In-Store Purchase,Footwear,Running Shoes,Puma,Beige,8,1,6798,29,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,5,Not Returned,23,post-monsoon,Adult
TXN504432,CUST002785,2023-11-01,35,Other,Visakhapatnam,Offline,In-Store Purchase,Footwear,Boots,Hush Puppies,Grey,9,1,13181,16,In-Store Festival Offer,0,N/A (Offline),0,No,Cash,3,Not Returned,5,post-monsoon,Adult
TXN504704,CUST000693,2023-11-01,38,Male,Nagpur,Online,Meesho,Footwear,Boots,Bata,Olive,11,1,2574,12,Standard Day,0,Express,1,Yes,Credit Card,4,Not Returned,8,post-monsoon,Adult
TXN506046,CUST000404,2023-11-01,48,Female,Delhi,Online,Amazon,Clothing,Shorts,Puma,Brown,XS,1,1044,9,Standard Day,99,Same Day,0,No,Cash on Delivery,3,Not Returned,47,post-monsoon,Adult
TXN507561,CUST002941,2023-11-01,50,Male,Hyderabad,Online,Ajio,Clothing,Jacket,Nike,Grey,M,2,16988,14,Standard Day,40,Standard,6,No,UPI,3,Not Returned,2,post-monsoon,Adult
TXN507641,CUST002203,2023-11-01,37,Male,Nagpur,Offline,In-Store Purchase,Clothing,Kurta,FabIndia,Olive,M,1,4011,16,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,4,Not Returned,18,post-monsoon,Adult
TXN507807,CUST001130,2023-11-01,37,Female,Lucknow,Online,Flipkart,Footwear,Running Shoes,Puma,Brown,11,1,5257,0,Standard Day,0,Standard,7,No,UPI,3,Not Returned,4,post-monsoon,Adult
TXN509023,CUST001627,2023-11-01,26,Female,Nagpur,Online,Myntra,Footwear,Heels,Hush Puppies,Red,8,1,3486,1,Standard Day,0,Standard,4,Yes,UPI,4,Not Returned,21,post-monsoon,Adult
TXN500376,CUST000551,2023-11-02,19,Female,Chennai,Online,Nykaa,Accessories,Cap,Fastrack,Black,Free Size,1,264,12,Standard Day,40,Standard,5,No,Wallet,3,Not Returned,21,post-monsoon,Young Adult
TXN500425,CUST002188,2023-11-02,64,Male,Jaipur,Online,Ajio,Accessories,Backpack,Fastrack,Beige,Free Size,1,2343,46,Diwali Sale,0,Express,1,Yes,UPI,4,Not Returned,18,post-monsoon,Adult
TXN500696,CUST002455,2023-11-02,51,Female,Chandigarh,Online,Meesho,Clothing,Kurta,Biba,Brown,L,1,3699,9,Standard Day,40,Standard,7,No,Credit Card,3,Returned,16,post-monsoon,Adult
TXN501822,CUST002850,2023-11-02,30,Male,Chandigarh,Offline,In-Store Purchase,Clothing,Saree,Biba,White,XS,1,4240,16,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,0,post-monsoon,Adult
TXN502345,CUST000896,2023-11-02,18,Male,Bangalore,Online,Ajio,Footwear,Slippers,Max,Blue,7,1,121,7,Standard Day,40,Express,2,No,Credit Card,3,Not Returned,0,post-monsoon,Young Adult
TXN502845,CUST003060,2023-11-02,32,Male,Bangalore,Offline,In-Store Purchase,Footwear,Running Shoes,Adidas,Green,7,2,28888,25,In-Store Festival Offer,0,N/A (Offline),0,No,Cash,4,Not Returned,8,post-monsoon,Adult
TXN504415,CUST001607,2023-11-02,57,Female,Ahmedabad,Online,Ajio,Clothing,Saree,Biba,Olive,L,1,7701,6,Standard Day,0,Standard,3,Yes,Credit Card,5,Not Returned,43,post-monsoon,Adult
TXN504517,CUST001216,2023-11-02,27,Male,Lucknow,Online,Meesho,Clothing,Trousers,Allen Solly,Green,M,2,7736,14,Standard Day,40,Standard,7,No,Credit Card,3,Returned,1,post-monsoon,Adult
TXN504574,CUST003315,2023-11-02,56,Male,Pune,Offline,In-Store Purchase,Clothing,T-shirt,Nike,Grey,XS,2,5658,27,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,6,post-monsoon,Adult
TXN505023,CUST000380,2023-11-02,25,Female,Pune,Online,Myntra,Clothing,Hoodie,HRX,Green,XXL,1,2322,9,Standard Day,40,Express,1,No,UPI,3,Not Returned,0,post-monsoon,Young Adult
TXN505868,CUST002997,2023-11-02,31,Male,Bhubaneswar,Online,Flipkart,Clothing,Kurta,FabIndia,Olive,XL,1,2124,15,Standard Day,0,Standard,6,No,Cash on Delivery,3,Not Returned,25,post-monsoon,Adult
TXN505942,CUST003224,2023-11-02,19,Female,Visakhapatnam,Offline,In-Store Purchase,Footwear,Running Shoes,Nike,White,11,3,24327,16,In-Store Festival Offer,0,N/A (Offline),0,Yes,Cash,4,Not Returned,3,post-monsoon,Young Adult
TXN506019,CUST000827,2023-11-02,25,Female,Patna,Offline,In-Store Purchase,Clothing,Saree,FabIndia,Blue,M,1,10587,24,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,1,post-monsoon,Young Adult
TXN506468,CUST003093,2023-11-02,19,Female,Ahmedabad,Offline,In-Store Purchase,Clothing,Kurta,Biba,Brown,S,1,1743,26,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,40,post-monsoon,Young Adult
TXN507671,CUST000462,2023-11-02,32,Male,Patna,Online,Flipkart,Footwear,Running Shoes,Puma,Red,11,1,3811,0,Standard Day,40,Standard,3,No,Cash on Delivery,4,Returned,29,post-monsoon,Adult
TXN500742,CUST002091,2023-11-03,50,Male,Mumbai,Online,Meesho,Footwear,Running Shoes,Puma,Navy,7,1,13593,6,Standard Day,99,Express,1,No,UPI,3,Not Returned,1,post-monsoon,Adult
TXN501544,CUST000237,2023-11-03,59,Female,Patna,Online,Ajio,Clothing,Kurta,Max,Green,XL,3,3908,46,Diwali Sale,0,Express,2,No,Debit Card,2,Not Returned,14,post-monsoon,Adult
TXN502408,CUST000641,2023-11-03,33,Female,Pune,Offline,In-Store Purchase,Footwear,Formal Shoes,Bata,Navy,11,1,3372,28,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,3,Not Returned,5,post-monsoon,Adult
TXN502532,CUST003387,2023-11-03,47,Female,Nagpur,Online,Myntra,Clothing,T-shirt,Nike,Olive,M,1,2514,4,Standard Day,60,Express,1,No,Credit Card,3,Not Returned,11,post-monsoon,Adult
TXN502977,CUST003023,2023-11-03,53,Male,Jaipur,Online,Amazon,Clothing,Shirt,Roadster,Grey,XXL,1,685,6,Standard Day,0,Standard,3,Yes,Credit Card,3,Not Returned,9,post-monsoon,Adult
TXN502997,CUST002428,2023-11-03,27,Male,Delhi,Online,Nykaa,Clothing,Jacket,Puma,Olive,M,1,7358,10,Standard Day,40,Express,1,No,UPI,3,Returned,6,post-monsoon,Adult
TXN503807,CUST000703,2023-11-03,34,Male,Lucknow,Offline,In-Store Purchase,Clothing,Kurta,Max,Green,S,1,1533,13,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,3,post-monsoon,Adult
TXN505197,CUST001305,2023-11-03,44,Male,Lucknow,Online,Meesho,Clothing,Shirt,Allen Solly,Grey,XL,2,6588,12,Standard Day,99,Standard,5,No,UPI,4,Not Returned,43,post-monsoon,Adult
TXN505606,CUST001570,2023-11-03,26,Male,Patna,Offline,In-Store Purchase,Footwear,Boots,Hush Puppies,Blue,10,1,10501,10,In-Store Festival Offer,0,N/A (Offline),0,No,Cash,4,Not Returned,8,post-monsoon,Adult
TXN505734,CUST000946,2023-11-03,21,Male,Mumbai,Online,Flipkart,Footwear,Sneakers,Nike,Grey,10,1,24840,15,Standard Day,0,Standard,7,Yes,UPI,4,Not Returned,36,post-monsoon,Young Adult
TXN506084,CUST003226,2023-11-03,55,Male,Chandigarh,Online,Flipkart,Accessories,Bag,Fastrack,Green,Free Size,1,2921,15,Standard Day,40,Express,1,No,UPI,2,Returned,19,post-monsoon,Adult
TXN506415,CUST000563,2023-11-03,20,Female,Lucknow,Online,Myntra,Footwear,Boots,Bata,Black,11,2,12275,6,Standard Day,0,Standard,3,No,Credit Card,3,Not Returned,10,post-monsoon,Young Adult
TXN506654,CUST000355,2023-11-03,31,Female,Nagpur,Online,Ajio,Clothing,Saree,Max,Grey,XL,1,2340,42,Diwali Sale,99,Standard,7,No,Debit Card,1,Not Returned,10,post-monsoon,Adult
TXN507077,CUST003068,2023-11-03,36,Female,Kolkata,Online,Ajio,Footwear,Sneakers,HRX,Grey,9,1,6070,10,Standard Day,60,Standard,3,No,Credit Card,3,Not Returned,0,post-monsoon,Adult
TXN507544,CUST002586,2023-11-03,39,Male,Lucknow,Online,Amazon,Clothing,Kurta,Max,Black,L,1,1308,0,Standard Day,0,Standard,4,Yes,Debit Card,3,Not Returned,33,post-monsoon,Adult
TXN507608,CUST000923,2023-11-03,35,Male,Delhi,Offline,In-Store Purchase,Footwear,Running Shoes,Puma,Blue,7,1,6704,27,In-Store Festival Offer,0,N/A (Offline),0,Yes,Credit Card,4,Not Returned,3,post-monsoon,Adult
TXN500397,CUST001750,2023-11-04,20,Male,Gurgaon,Offline,In-Store Purchase,Clothing,Jacket,Roadster,Beige,S,1,1855,26,In-Store Festival Offer,0,N/A (Offline),0,Yes,UPI,3,Returned,1,post-monsoon,Young Adult
TXN501011,CUST001344,2023-11-04,56,Male,Noida,Online,Flipkart,Clothing,Jacket,Zara,Navy,M,1,8546,5,Standard Day,0,Same Day,0,No,UPI,4,Not Returned,11,post-monsoon,Adult
TXN501634,CUST003139,2023-11-04,59,Male,Kochi,Online,Myntra,Clothing,Saree,Max,Red,M,1,4386,5,Standard Day,0,Standard,7,Yes,UPI,1,Not Returned,1,post-monsoon,Adult
TXN502336,CUST002999,2023-11-04,18,Male,Surat,Offline,In-Store Purchase,Clothing,Saree,Max,Green,M,1,4359,21,In-Store Festival Offer,0,N/A (Offline),0,No,Debit Card,3,Not Returned,45,post-monsoon,Young Adult
TXN502407,CUST002258,2023-11-04,23,Female,Bangalore,Online,Meesho,Footwear,Sandals,Bata,Blue,6,1,588,10,Standard Day,60,Express,2,No,UPI,3,Returned,9,post-monsoon,Young Adult
TXN502980,CUST002814,2023-11-04,24,Female,Ahmedabad,Online,Myntra,Clothing,Shirt,Max,Blue,M,2,1656,9,Standard Day,40,Express,2,No,UPI,3,Not Returned,13,post-monsoon,Young Adult
TXN503075,CUST000875,2023-11-04,29,Male,Nagpur,Online,Meesho,Clothing,Jacket,Adidas,Red,M,1,6632,8,Standard Day,99,Standard,5,No,Cash on Delivery,5,Returned,3,post-monsoon,Adult
TXN506115,CUST000591,2023-11-04,24,Female,Nagpur,Offline,In-Store Purchase,Clothing,Kurta,Biba,Beige,XXL,1,1804,26,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,3,post-monsoon,Young Adult
TXN508216,CUST001639,2023-11-04,35,Male,Surat,Online,Meesho,Clothing,Kurta,Max,Green,XXL,1,1333,6,Standard Day,40,Standard,6,No,UPI,1,Returned,27,post-monsoon,Adult
TXN501530,CUST003232,2023-11-05,59,Male,Bhubaneswar,Online,Meesho,Clothing,Saree,Max,Grey,L,1,4650,5,Standard Day,0,Same Day,0,Yes,UPI,4,Not Returned,13,post-monsoon,Adult
TXN501813,CUST001978,2023-11-05,41,Female,Chandigarh,Online,Ajio,Clothing,Kurta,Max,Brown,M,1,1771,3,Standard Day,99,Express,2,No,Debit Card,3,Not Returned,1,post-monsoon,Adult
TXN504876,CUST000275,2023-11-05,39,Female,Pune,Online,Myntra,Clothing,T-shirt,Max,Blue,XS,2,550,13,Standard Day,0,Standard,4,Yes,UPI,3,Not Returned,8,post-monsoon,Adult
TXN505124,CUST001434,2023-11-05,48,Female,Ahmedabad,Offline,In-Store Purchase,Clothing,Kurta,Biba,Beige,L,1,1232,26,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,5,Not Returned,2,post-monsoon,Adult
TXN505869,CUST003297,2023-11-05,39,Male,Bangalore,Offline,In-Store Purchase,Clothing,T-shirt,Zara,Red,XL,1,2235,12,In-Store Festival Offer,0,N/A (Offline),0,Yes,Cash,3,Not Returned,0,post-monsoon,Adult
TXN506808,CUST002066,2023-11-05,56,Male,Kolkata,Online,Amazon,Clothing,T-shirt,Adidas,Navy,XS,1,2928,4,Standard Day,40,Standard,7,No,Cash on Delivery,4,Not Returned,0,post-monsoon,Adult
TXN508241,CUST001429,2023-11-05,43,Female,Ahmedabad,Online,Amazon,Clothing,Jacket,Allen Solly,Green,L,1,3947,5,Standard Day,40,Standard,6,No,UPI,3,Not Returned,28,post-monsoon,Adult
TXN508257,CUST002284,2023-11-05,37,Male,Chandigarh,Offline,In-Store Purchase,Clothing,Saree,FabIndia,Brown,M,1,7766,11,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,4,Not Returned,10,post-monsoon,Adult
TXN508521,CUST002570,2023-11-05,32,Female,Ahmedabad,Online,Nykaa,Accessories,Bag,Fastrack,Black,Free Size,2,7396,5,Standard Day,40,Same Day,0,No,Debit Card,4,Returned,11,post-monsoon,Adult
TXN509529,CUST002396,2023-11-05,44,Other,Mumbai,Online,Amazon,Footwear,Sandals,Max,Beige,7,3,3486,7,Standard Day,60,Standard,4,No,UPI,2,Returned,49,post-monsoon,Adult
TXN509894,CUST001512,2023-11-05,20,Male,Gurgaon,Online,Flipkart,Accessories,Cap,Fastrack,Green,Free Size,3,1035,6,Standard Day,40,Express,2,No,Cash on Delivery,3,Not Returned,5,post-monsoon,Young Adult
TXN500051,CUST003255,2023-11-06,57,Female,Pune,Online,Flipkart,Footwear,Sandals,Zara,Black,7,2,5209,15,Standard Day,40,Standard,5,No,Debit Card,4,Returned,17,post-monsoon,Adult
TXN500361,CUST001261,2023-11-06,63,Male,Surat,Online,Nykaa,Clothing,T-shirt,Allen Solly,Blue,XS,1,2025,13,Standard Day,40,Standard,6,No,Debit Card,2,Not Returned,24,post-monsoon,Adult
TXN501549,CUST001697,2023-11-06,41,Male,Kochi,Online,Meesho,Clothing,Jeans,Allen Solly,White,L,1,1726,2,Standard Day,0,Standard,6,Yes,Cash on Delivery,3,Not Returned,26,post-monsoon,Adult
TXN501756,CUST002866,2023-11-06,25,Female,Delhi,Online,Nykaa,Footwear,Running Shoes,Nike,Red,8,1,3786,15,Standard Day,40,Standard,5,No,UPI,4,Not Returned,1,post-monsoon,Young Adult
TXN502411,CUST003421,2023-11-06,57,Female,Patna,Online,Ajio,Clothing,Saree,FabIndia,Green,XL,1,11665,8,Standard Day,40,Standard,4,No,Debit Card,4,Not Returned,3,post-monsoon,Adult
TXN503441,CUST001648,2023-11-06,61,Female,Surat,Online,Nykaa,Clothing,Saree,Biba,Olive,XXL,1,1944,10,Standard Day,40,Standard,3,No,Cash on Delivery,4,Not Returned,1,post-monsoon,Adult
TXN505208,CUST002803,2023-11-06,32,Other,Kolkata,Offline,In-Store Purchase,Footwear,Sneakers,Puma,Brown,11,1,8300,28,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,4,Not Returned,21,post-monsoon,Adult
TXN506600,CUST001616,2023-11-06,48,Female,Bangalore,Offline,In-Store Purchase,Clothing,Kurta,Biba,Blue,S,2,7285,22,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Returned,31,post-monsoon,Adult
TXN507278,CUST001903,2023-11-06,22,Female,Visakhapatnam,Online,Nykaa,Accessories,Cap,Wildcraft,Green,M,2,1641,13,Standard Day,0,Standard,6,No,Debit Card,2,Returned,0,post-monsoon,Young Adult
TXN507726,CUST000508,2023-11-06,50,Male,Gurgaon,Offline,In-Store Purchase,Accessories,Cap,Levis,Navy,Free Size,1,1455,11,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,4,Not Returned,11,post-monsoon,Adult
TXN507936,CUST003411,2023-11-06,63,Female,Jaipur,Online,Flipkart,Footwear,Boots,Hush Puppies,Navy,6,2,15332,11,Standard Day,0,Standard,4,No,Credit Card,5,Not Returned,4,post-monsoon,Adult
TXN508121,CUST003454,2023-11-06,27,Female,Indore,Online,Meesho,Footwear,Sneakers,HRX,Green,11,1,7018,10,Standard Day,40,Standard,6,No,UPI,1,Returned,10,post-monsoon,Adult
TXN508472,CUST000139,2023-11-06,29,Male,Mumbai,Online,Amazon,Accessories,Socks,Levis,Grey,M,1,385,1,Standard Day,0,Standard,5,Yes,UPI,4,Not Returned,26,post-monsoon,Adult
TXN509037,CUST002814,2023-11-06,24,Female,Ahmedabad,Online,Myntra,Footwear,Running Shoes,Nike,Green,8,2,49020,8,Standard Day,60,Standard,5,No,UPI,4,Not Returned,13,post-monsoon,Young Adult
TXN509342,CUST003071,2023-11-06,21,Male,Noida,Offline,In-Store Purchase,Clothing,T-shirt,Adidas,Grey,XL,1,1084,16,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,3,Not Returned,5,post-monsoon,Young Adult
TXN501404,CUST000779,2023-11-07,62,Male,Kolkata,Offline,In-Store Purchase,Accessories,Backpack,Wildcraft,Beige,Free Size,1,1430,29,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,3,Not Returned,5,post-monsoon,Adult
TXN502646,CUST002662,2023-11-07,36,Female,Bangalore,Online,Myntra,Footwear,Sneakers,Puma,Blue,7,1,21956,7,Standard Day,0,Same Day,0,No,Wallet,4,Not Returned,0,post-monsoon,Adult
TXN503228,CUST003446,2023-11-07,32,Male,Nagpur,Offline,In-Store Purchase,Clothing,Trousers,Levis,Brown,S,1,2832,27,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,5,Not Returned,1,post-monsoon,Adult
TXN503458,CUST000367,2023-11-07,52,Female,Chennai,Online,Amazon,Footwear,Heels,Zara,Black,6,2,12103,14,Standard Day,0,Standard,4,Yes,Credit Card,3,Not Returned,17,post-monsoon,Adult
TXN503797,CUST003194,2023-11-07,61,Female,Kolkata,Online,Nykaa,Clothing,Jacket,Roadster,Blue,S,2,6152,9,Standard Day,0,Express,2,Yes,Cash on Delivery,2,Not Returned,10,post-monsoon,Adult
TXN504375,CUST001138,2023-11-07,49,Female,Bangalore,Online,Myntra,Accessories,Bag,Wildcraft,Olive,Free Size,1,1081,0,Standard Day,0,Express,2,Yes,Debit Card,4,Not Returned,2,post-monsoon,Adult
TXN506308,CUST002914,2023-11-07,56,Female,Nagpur,Offline,In-Store Purchase,Accessories,Wallet,Tommy Hilfiger,Beige,Free Size,1,2270,28,In-Store Festival Offer,0,N/A (Offline),0,Yes,Cash,3,Not Returned,5,post-monsoon,Adult
TXN506810,CUST002453,2023-11-07,29,Female,Surat,Offline,In-Store Purchase,Accessories,Sunglasses,Tommy Hilfiger,Grey,Free Size,1,6465,29,In-Store Festival Offer,0,N/A (Offline),0,Yes,Cash,3,Not Returned,3,post-monsoon,Adult
TXN508810,CUST001239,2023-11-07,26,Male,Gurgaon,Online,Flipkart,Clothing,Kurta,Biba,Red,XS,1,2061,12,Standard Day,40,Express,2,No,UPI,3,Not Returned,9,post-monsoon,Adult
TXN509324,CUST001644,2023-11-07,44,Male,Gurgaon,Offline,In-Store Purchase,Accessories,Belt,Tommy Hilfiger,Red,Free Size,1,3062,26,In-Store Festival Offer,0,N/A (Offline),0,Yes,UPI,4,Not Returned,3,post-monsoon,Adult
TXN509575,CUST002643,2023-11-07,25,Other,Patna,Online,Amazon,Clothing,Shorts,HRX,Brown,M,1,721,6,Standard Day,0,Standard,4,Yes,UPI,3,Not Returned,0,post-monsoon,Young Adult
TXN501234,CUST001978,2023-11-08,41,Female,Chandigarh,Online,Myntra,Clothing,Jacket,Puma,Brown,M,4,30572,11,Standard Day,0,Standard,5,No,Cash on Delivery,5,Not Returned,1,post-monsoon,Adult
TXN502535,CUST002207,2023-11-08,27,Male,Noida,Online,Meesho,Clothing,Hoodie,Nike,Green,M,2,7220,2,Standard Day,40,Same Day,0,No,Wallet,4,Not Returned,19,post-monsoon,Adult
TXN503054,CUST002162,2023-11-08,37,Male,Chandigarh,Online,Ajio,Accessories,Sunglasses,Levis,Beige,Free Size,1,3753,48,Diwali Sale,0,Standard,6,Yes,Net Banking,3,Not Returned,1,post-monsoon,Adult
TXN503462,CUST002554,2023-11-08,52,Female,Chennai,Online,Ajio,Clothing,Hoodie,Adidas,Brown,XL,1,3832,20,Diwali Sale,60,Express,1,No,Net Banking,4,Not Returned,10,post-monsoon,Adult
TXN505242,CUST003027,2023-11-08,63,Female,Lucknow,Online,Nykaa,Clothing,Trousers,Allen Solly,Blue,XL,1,1426,6,Standard Day,40,Express,1,No,Credit Card,4,Not Returned,47,post-monsoon,Adult
